#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SOD1	VCP	9606.ENSP00000270142	9606.ENSP00000351777	0	0	0	0	0.055	0.161	0	0.735	0.772
SOD1	APP	9606.ENSP00000270142	9606.ENSP00000284981	0	0	0	0	0.042	0	0	0.802	0.802
SOD1	DCTN1	9606.ENSP00000270142	9606.ENSP00000354791	0	0	0	0	0.044	0	0.650	0.602	0.855
SOD1	CYBB	9606.ENSP00000270142	9606.ENSP00000367851	0	0	0	0	0.042	0.095	0	0.868	0.876
SOD1	C9orf72	9606.ENSP00000270142	9606.ENSP00000482753	0	0	0	0	0	0	0	0.897	0.897
SOD1	SNCA	9606.ENSP00000270142	9606.ENSP00000500990	0	0	0	0	0.053	0.292	0	0.859	0.897
SOD1	SQSTM1	9606.ENSP00000270142	9606.ENSP00000374455	0	0	0	0	0.053	0.251	0	0.884	0.910
SOD1	NEFL	9606.ENSP00000270142	9606.ENSP00000482169	0	0	0	0	0.042	0.045	0.900	0.775	0.976
SOD1	PARK7	9606.ENSP00000270142	9606.ENSP00000340278	0.055	0	0	0	0.815	0.643	0.792	0.819	0.997
SORL1	APOE	9606.ENSP00000260197	9606.ENSP00000252486	0	0	0	0	0.042	0.600	0	0.995	0.997
SORL1	TREM2	9606.ENSP00000260197	9606.ENSP00000362205	0	0	0	0	0.068	0	0	0.719	0.727
SORL1	BACE1	9606.ENSP00000260197	9606.ENSP00000318585	0	0	0	0	0	0.055	0	0.733	0.737
SORL1	PSEN2	9606.ENSP00000260197	9606.ENSP00000355747	0	0	0	0	0	0	0	0.778	0.778
SORL1	PSEN1	9606.ENSP00000260197	9606.ENSP00000326366	0	0	0	0	0.064	0	0	0.778	0.784
SORL1	ABCA7	9606.ENSP00000260197	9606.ENSP00000263094	0	0	0	0	0.083	0	0	0.833	0.841
SORL1	VPS35	9606.ENSP00000260197	9606.ENSP00000299138	0	0	0	0	0.054	0.412	0	0.796	0.877
SORL1	APP	9606.ENSP00000260197	9606.ENSP00000284981	0	0	0	0	0.060	0.835	0.900	0.994	0.999
SPG11	PLA2G6	9606.ENSP00000261866	9606.ENSP00000333142	0	0	0	0	0.049	0	0	0.714	0.716
SQSTM1	FIG4	9606.ENSP00000374455	9606.ENSP00000230124	0	0	0	0	0	0	0	0.755	0.755
SQSTM1	TARDBP	9606.ENSP00000374455	9606.ENSP00000240185	0	0	0	0	0.042	0.469	0	0.910	0.950
SQSTM1	FUS	9606.ENSP00000374455	9606.ENSP00000254108	0	0	0	0	0.042	0.292	0	0.722	0.795
SQSTM1	TP53	9606.ENSP00000374455	9606.ENSP00000269305	0	0	0	0	0	0.776	0	0.579	0.901
SQSTM1	SOD1	9606.ENSP00000374455	9606.ENSP00000270142	0	0	0	0	0.053	0.251	0	0.884	0.910
SQSTM1	LRRK2	9606.ENSP00000374455	9606.ENSP00000298910	0	0	0	0	0.052	0.539	0	0.603	0.811
SQSTM1	PARK7	9606.ENSP00000374455	9606.ENSP00000340278	0	0	0	0	0.054	0.292	0	0.640	0.737
SQSTM1	MAPT	9606.ENSP00000374455	9606.ENSP00000340820	0	0	0	0	0	0.510	0	0.683	0.838
SQSTM1	VCP	9606.ENSP00000374455	9606.ENSP00000351777	0	0	0	0	0.101	0.329	0	0.824	0.884
SQSTM1	DCTN1	9606.ENSP00000374455	9606.ENSP00000354791	0	0	0	0	0.042	0	0.500	0.571	0.776
SQSTM1	PRKN	9606.ENSP00000374455	9606.ENSP00000355865	0	0	0	0	0	0.775	0.500	0.900	0.987
SQSTM1	PINK1	9606.ENSP00000374455	9606.ENSP00000364204	0	0	0	0	0.063	0.385	0.500	0.937	0.979
SQSTM1	C9orf72	9606.ENSP00000374455	9606.ENSP00000482753	0	0	0	0	0	0	0	0.820	0.820
SQSTM1	SNCA	9606.ENSP00000374455	9606.ENSP00000500990	0	0	0	0	0.042	0.611	0	0.727	0.889
SQSTM1	LAMP2	9606.ENSP00000374455	9606.ENSP00000408411	0	0	0	0	0.056	0.292	0	0.867	0.903
SQSTM1	MFN2	9606.ENSP00000374455	9606.ENSP00000416338	0	0	0	0	0.044	0.129	0.800	0.692	0.941
STAT3	TGFB1	9606.ENSP00000264657	9606.ENSP00000221930	0	0	0	0	0.063	0.095	0.500	0.729	0.870
STAT3	HSPB1	9606.ENSP00000264657	9606.ENSP00000248553	0	0	0	0	0.113	0.297	0	0.700	0.797
STAT3	IL1B	9606.ENSP00000264657	9606.ENSP00000263341	0	0	0	0	0.069	0	0.500	0.877	0.938
STAT3	PIK3CA	9606.ENSP00000264657	9606.ENSP00000263967	0	0	0	0	0.053	0	0.500	0.727	0.859
STAT3	APP	9606.ENSP00000264657	9606.ENSP00000284981	0	0	0	0	0.129	0.073	0	0.719	0.753
STAT3	PTEN	9606.ENSP00000264657	9606.ENSP00000361021	0	0	0	0	0.086	0	0	0.784	0.794
STAT3	CSF1R	9606.ENSP00000264657	9606.ENSP00000286301	0	0	0	0	0.071	0.095	0.500	0.570	0.795
STAT3	ABCA1	9606.ENSP00000264657	9606.ENSP00000363868	0	0	0	0	0.050	0	0	0.813	0.815
STAT3	RET	9606.ENSP00000264657	9606.ENSP00000347942	0	0	0	0	0	0.806	0	0.444	0.887
STAT3	TNF	9606.ENSP00000264657	9606.ENSP00000398698	0	0	0	0	0.070	0	0.500	0.881	0.939
STAT3	IL10	9606.ENSP00000264657	9606.ENSP00000412237	0	0	0	0	0.057	0.301	0.500	0.916	0.968
STAT3	IL6	9606.ENSP00000264657	9606.ENSP00000385675	0	0	0	0	0.102	0.095	0.500	0.965	0.984
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0.063	0.164	0.800	0.970	0.994
SYNJ1	PIK3CA	9606.ENSP00000409667	9606.ENSP00000263967	0	0	0	0	0.113	0	0.650	0.125	0.704
SYNJ1	LRRK2	9606.ENSP00000409667	9606.ENSP00000298910	0	0	0	0	0.068	0.510	0	0.599	0.800
SYNJ1	VPS35	9606.ENSP00000409667	9606.ENSP00000299138	0	0	0	0	0	0.063	0	0.740	0.746
SYNJ1	ATP13A2	9606.ENSP00000409667	9606.ENSP00000327214	0	0	0	0	0.046	0.049	0	0.730	0.734
SYNJ1	PLA2G6	9606.ENSP00000409667	9606.ENSP00000333142	0	0	0	0	0.053	0	0	0.721	0.724
SYNJ1	DNAJC6	9606.ENSP00000409667	9606.ENSP00000360108	0	0	0	0	0.086	0.070	0	0.906	0.913
SYNJ1	PTEN	9606.ENSP00000409667	9606.ENSP00000361021	0	0	0	0	0.044	0.045	0.900	0.333	0.930
TARDBP	GRN	9606.ENSP00000240185	9606.ENSP00000053867	0	0	0	0	0.044	0	0	0.958	0.958
TARDBP	FIG4	9606.ENSP00000240185	9606.ENSP00000230124	0	0	0	0	0	0	0	0.835	0.835
TARDBP	PSEN1	9606.ENSP00000240185	9606.ENSP00000326366	0	0	0	0	0.067	0	0	0.693	0.702
TARDBP	NEFL	9606.ENSP00000240185	9606.ENSP00000482169	0	0	0	0	0.056	0.073	0	0.781	0.791
TARDBP	DCTN1	9606.ENSP00000240185	9606.ENSP00000354791	0	0	0	0	0.049	0.079	0	0.781	0.791
TARDBP	LRRK2	9606.ENSP00000240185	9606.ENSP00000298910	0	0	0	0	0.087	0.314	0	0.698	0.794
TARDBP	PRNP	9606.ENSP00000240185	9606.ENSP00000399376	0	0	0	0	0.058	0.073	0	0.874	0.880
TARDBP	APP	9606.ENSP00000240185	9606.ENSP00000284981	0	0	0	0	0.042	0.047	0	0.880	0.881
TARDBP	C9orf72	9606.ENSP00000240185	9606.ENSP00000482753	0	0	0	0	0	0	0	0.943	0.943
TARDBP	SQSTM1	9606.ENSP00000240185	9606.ENSP00000374455	0	0	0	0	0.042	0.469	0	0.910	0.950
TARDBP	VCP	9606.ENSP00000240185	9606.ENSP00000351777	0	0	0	0	0.154	0.379	0	0.938	0.964
TARDBP	MAPT	9606.ENSP00000240185	9606.ENSP00000340820	0	0	0	0	0	0.049	0	0.970	0.970
TARDBP	PRKN	9606.ENSP00000240185	9606.ENSP00000355865	0	0	0	0	0	0.601	0.900	0.644	0.984
TARDBP	SOD1	9606.ENSP00000240185	9606.ENSP00000270142	0	0	0	0	0.077	0	0	0.989	0.989
TARDBP	SNCA	9606.ENSP00000240185	9606.ENSP00000500990	0	0	0	0	0	0.063	0	0.994	0.994
TARDBP	FUS	9606.ENSP00000240185	9606.ENSP00000254108	0	0	0	0	0.207	0.730	0	0.999	0.999
TERT	TP53	9606.ENSP00000309572	9606.ENSP00000269305	0	0	0	0	0.060	0.161	0	0.886	0.902
TERT	PTEN	9606.ENSP00000309572	9606.ENSP00000361021	0	0	0	0	0.111	0	0	0.808	0.822
TGFB1	COL1A1	9606.ENSP00000221930	9606.ENSP00000225964	0	0	0	0	0.047	0.095	0	0.789	0.802
TGFB1	COL1A2	9606.ENSP00000221930	9606.ENSP00000297268	0	0	0	0	0.042	0.067	0	0.798	0.804
TGFB1	TP53	9606.ENSP00000221930	9606.ENSP00000269305	0	0	0	0	0.120	0.292	0	0.718	0.809
TGFB1	STAT3	9606.ENSP00000221930	9606.ENSP00000264657	0	0	0	0	0.063	0.095	0.500	0.729	0.870
TGFB1	APP	9606.ENSP00000221930	9606.ENSP00000284981	0	0	0	0	0.044	0.627	0	0.730	0.895
TGFB1	IL1B	9606.ENSP00000221930	9606.ENSP00000263341	0	0	0	0	0.140	0	0	0.924	0.932
TGFB1	IL10	9606.ENSP00000221930	9606.ENSP00000412237	0	0	0	0	0	0	0.400	0.891	0.932
TGFB1	TNF	9606.ENSP00000221930	9606.ENSP00000398698	0	0	0	0	0.125	0	0	0.935	0.941
TGFB1	IL6	9606.ENSP00000221930	9606.ENSP00000385675	0	0	0	0	0.106	0	0.400	0.932	0.960
TGFB1	ENG	9606.ENSP00000221930	9606.ENSP00000362299	0	0	0	0	0.172	0.591	0	0.997	0.998
TNF	TGFB1	9606.ENSP00000398698	9606.ENSP00000221930	0	0	0	0	0.125	0	0	0.935	0.941
TNF	MPO	9606.ENSP00000398698	9606.ENSP00000225275	0	0	0	0	0.097	0	0	0.822	0.832
TNF	APOE	9606.ENSP00000398698	9606.ENSP00000252486	0	0	0	0	0	0	0	0.806	0.806
TNF	GFAP	9606.ENSP00000398698	9606.ENSP00000253408	0	0	0	0	0.086	0.091	0	0.674	0.705
TNF	VWF	9606.ENSP00000398698	9606.ENSP00000261405	0	0	0	0	0.050	0.096	0	0.775	0.789
TNF	TYROBP	9606.ENSP00000398698	9606.ENSP00000262629	0	0	0	0	0.181	0	0	0.649	0.700
TNF	IL1B	9606.ENSP00000398698	9606.ENSP00000263341	0	0	0	0	0.616	0	0.400	0.993	0.998
TNF	STAT3	9606.ENSP00000398698	9606.ENSP00000264657	0	0	0	0	0.070	0	0.500	0.881	0.939
TNF	TP53	9606.ENSP00000398698	9606.ENSP00000269305	0	0	0	0	0	0	0	0.865	0.865
TNF	APP	9606.ENSP00000398698	9606.ENSP00000284981	0	0	0	0	0	0.126	0	0.780	0.799
TNF	ACE	9606.ENSP00000398698	9606.ENSP00000290866	0	0	0	0	0.044	0	0	0.720	0.720
TNF	NOD2	9606.ENSP00000398698	9606.ENSP00000300589	0	0	0	0	0.204	0	0	0.822	0.852
TNF	ADAM17	9606.ENSP00000398698	9606.ENSP00000309968	0	0	0	0	0.044	0	0.750	0.811	0.950
TNF	NLRP3	9606.ENSP00000398698	9606.ENSP00000337383	0	0	0	0	0.244	0	0	0.835	0.869
TNF	PLAU	9606.ENSP00000398698	9606.ENSP00000361850	0	0	0	0	0.118	0.066	0	0.723	0.751
TNF	CYBB	9606.ENSP00000398698	9606.ENSP00000367851	0	0	0	0	0.168	0	0	0.679	0.721
TNF	UMOD	9606.ENSP00000398698	9606.ENSP00000379438	0	0	0	0	0.060	0.071	0	0.691	0.707
TNF	IL6	9606.ENSP00000398698	9606.ENSP00000385675	0	0	0	0	0.261	0	0.400	0.989	0.994
TNF	NOTCH1	9606.ENSP00000398698	9606.ENSP00000498587	0	0	0	0	0.086	0.045	0	0.695	0.711
TNF	CTLA4	9606.ENSP00000398698	9606.ENSP00000497102	0	0	0	0	0.094	0	0	0.865	0.873
TNF	IL10	9606.ENSP00000398698	9606.ENSP00000412237	0	0	0	0	0.234	0	0.400	0.984	0.992
TP53	TGFB1	9606.ENSP00000269305	9606.ENSP00000221930	0	0	0	0	0.120	0.292	0	0.718	0.809
TP53	HSPB1	9606.ENSP00000269305	9606.ENSP00000248553	0	0	0	0	0	0.776	0	0.809	0.955
TP53	IL1B	9606.ENSP00000269305	9606.ENSP00000263341	0	0	0	0	0	0	0	0.718	0.718
TP53	NOTCH3	9606.ENSP00000269305	9606.ENSP00000263388	0	0	0	0	0	0.045	0	0.709	0.710
TP53	PIK3CA	9606.ENSP00000269305	9606.ENSP00000263967	0	0	0	0	0	0.292	0	0.920	0.941
TP53	STAT3	9606.ENSP00000269305	9606.ENSP00000264657	0	0	0	0	0.063	0.164	0.800	0.970	0.994
TP53	VCP	9606.ENSP00000269305	9606.ENSP00000351777	0	0	0	0	0	0.590	0	0.320	0.709
TP53	APP	9606.ENSP00000269305	9606.ENSP00000284981	0	0	0	0	0.043	0	0	0.714	0.714
TP53	LRRK2	9606.ENSP00000269305	9606.ENSP00000298910	0	0	0	0	0.051	0.625	0	0.325	0.738
TP53	IL10	9606.ENSP00000269305	9606.ENSP00000412237	0	0	0	0	0.082	0	0	0.746	0.756
TP53	PRKN	9606.ENSP00000269305	9606.ENSP00000355865	0	0	0	0	0	0.338	0	0.653	0.760
TP53	IL6	9606.ENSP00000269305	9606.ENSP00000385675	0	0	0	0	0	0	0	0.777	0.777
TP53	NOTCH1	9606.ENSP00000269305	9606.ENSP00000498587	0	0	0	0	0.049	0.045	0	0.786	0.789
TP53	UCHL1	9606.ENSP00000269305	9606.ENSP00000284440	0	0	0	0	0	0.656	0	0.431	0.795
TP53	RET	9606.ENSP00000269305	9606.ENSP00000347942	0	0	0	0	0.046	0	0	0.800	0.801
TP53	PARK7	9606.ENSP00000269305	9606.ENSP00000340278	0	0	0	0	0	0.516	0	0.631	0.814
TP53	NDRG1	9606.ENSP00000269305	9606.ENSP00000404854	0	0	0	0	0	0	0.750	0.459	0.859
TP53	TNF	9606.ENSP00000269305	9606.ENSP00000398698	0	0	0	0	0	0	0	0.865	0.865
TP53	SQSTM1	9606.ENSP00000269305	9606.ENSP00000374455	0	0	0	0	0	0.776	0	0.579	0.901
TP53	TERT	9606.ENSP00000269305	9606.ENSP00000309572	0	0	0	0	0.060	0.161	0	0.886	0.902
TP53	PTEN	9606.ENSP00000269305	9606.ENSP00000361021	0	0	0	0	0.067	0.748	0.900	0.968	0.999
TREM2	APOE	9606.ENSP00000362205	9606.ENSP00000252486	0	0	0	0	0.181	0.584	0	0.994	0.997
TREM2	SORL1	9606.ENSP00000362205	9606.ENSP00000260197	0	0	0	0	0.068	0	0	0.719	0.727
TREM2	TYROBP	9606.ENSP00000362205	9606.ENSP00000262629	0	0	0	0	0.310	0.591	0.800	0.999	0.999
TREM2	ABCA7	9606.ENSP00000362205	9606.ENSP00000263094	0	0	0	0	0.056	0	0	0.772	0.775
TREM2	APP	9606.ENSP00000362205	9606.ENSP00000284981	0	0	0	0	0	0.359	0	0.853	0.901
TREM2	CSF1R	9606.ENSP00000362205	9606.ENSP00000286301	0	0	0	0	0.296	0	0	0.805	0.857
TREM2	PSEN1	9606.ENSP00000362205	9606.ENSP00000326366	0	0	0	0	0.042	0.292	0	0.800	0.853
TREM2	MAPT	9606.ENSP00000362205	9606.ENSP00000340820	0	0	0.231	0	0	0	0	0.668	0.733
TREM2	PSEN2	9606.ENSP00000362205	9606.ENSP00000355747	0	0	0	0	0.042	0	0	0.752	0.752
TRPV4	PKD1	9606.ENSP00000406191	9606.ENSP00000262304	0	0	0	0	0.063	0	0	0.869	0.872
TTR	SNCA	9606.ENSP00000237014	9606.ENSP00000500990	0	0	0	0	0.064	0	0.400	0.597	0.753
TTR	PRNP	9606.ENSP00000237014	9606.ENSP00000399376	0	0	0	0	0.064	0.099	0	0.805	0.821
TTR	APOE	9606.ENSP00000237014	9606.ENSP00000252486	0	0	0	0	0.092	0	0.500	0.903	0.952
TTR	APP	9606.ENSP00000237014	9606.ENSP00000284981	0	0	0	0	0	0.712	0.400	0.907	0.982
TYROBP	TNF	9606.ENSP00000262629	9606.ENSP00000398698	0	0	0	0	0.181	0	0	0.649	0.700
TYROBP	CSF1R	9606.ENSP00000262629	9606.ENSP00000286301	0	0	0	0	0.806	0	0	0.816	0.962
TYROBP	TREM2	9606.ENSP00000262629	9606.ENSP00000362205	0	0	0	0	0.310	0.591	0.800	0.999	0.999
UCHL1	FBXO7	9606.ENSP00000284440	9606.ENSP00000266087	0	0	0	0	0.047	0	0	0.776	0.777
UCHL1	TP53	9606.ENSP00000284440	9606.ENSP00000269305	0	0	0	0	0	0.656	0	0.431	0.795
UCHL1	PLA2G6	9606.ENSP00000284440	9606.ENSP00000333142	0	0	0	0	0	0	0	0.704	0.704
UCHL1	LAMP2	9606.ENSP00000284440	9606.ENSP00000408411	0	0	0	0	0.042	0.532	0	0.394	0.704
UCHL1	GBA	9606.ENSP00000284440	9606.ENSP00000314508	0	0	0	0	0.103	0	0	0.690	0.710
UCHL1	MAPT	9606.ENSP00000284440	9606.ENSP00000340820	0	0	0	0	0.087	0.095	0	0.690	0.721
UCHL1	APP	9606.ENSP00000284440	9606.ENSP00000284981	0	0	0	0	0.090	0.536	0	0.447	0.746
UCHL1	PINK1	9606.ENSP00000284440	9606.ENSP00000364204	0	0	0	0	0.042	0	0	0.788	0.788
UCHL1	LRRK2	9606.ENSP00000284440	9606.ENSP00000298910	0	0	0	0	0	0.306	0	0.784	0.844
UCHL1	PARK7	9606.ENSP00000284440	9606.ENSP00000340278	0	0	0	0	0.060	0.162	0	0.822	0.848
UCHL1	SNCA	9606.ENSP00000284440	9606.ENSP00000500990	0	0	0	0	0.089	0.292	0	0.940	0.957
UCHL1	PRKN	9606.ENSP00000284440	9606.ENSP00000355865	0	0	0	0	0	0.563	0	0.913	0.960
UMOD	IL1B	9606.ENSP00000379438	9606.ENSP00000263341	0	0	0	0	0.057	0	0	0.848	0.850
UMOD	TNF	9606.ENSP00000379438	9606.ENSP00000398698	0	0	0	0	0.060	0.071	0	0.691	0.707
VCP	GRN	9606.ENSP00000351777	9606.ENSP00000053867	0	0	0	0	0.075	0.127	0	0.729	0.762
VCP	TARDBP	9606.ENSP00000351777	9606.ENSP00000240185	0	0	0	0	0.154	0.379	0	0.938	0.964
VCP	FUS	9606.ENSP00000351777	9606.ENSP00000254108	0	0	0	0	0.097	0.156	0	0.797	0.832
VCP	TP53	9606.ENSP00000351777	9606.ENSP00000269305	0	0	0	0	0	0.590	0	0.320	0.709
VCP	SOD1	9606.ENSP00000351777	9606.ENSP00000270142	0	0	0	0	0.055	0.161	0	0.735	0.772
VCP	PARK7	9606.ENSP00000351777	9606.ENSP00000340278	0	0	0	0	0.111	0.248	0.500	0.399	0.772
VCP	MAPT	9606.ENSP00000351777	9606.ENSP00000340820	0	0	0	0	0	0.095	0	0.696	0.713
VCP	DYNC1H1	9606.ENSP00000351777	9606.ENSP00000348965	0	0	0	0	0.165	0.131	0.500	0.428	0.765
VCP	PINK1	9606.ENSP00000351777	9606.ENSP00000364204	0	0	0	0	0.044	0.340	0	0.672	0.775
VCP	MFN2	9606.ENSP00000351777	9606.ENSP00000416338	0	0	0	0	0.082	0.678	0	0.399	0.807
VCP	C9orf72	9606.ENSP00000351777	9606.ENSP00000482753	0	0	0	0	0.071	0	0	0.852	0.856
VCP	SQSTM1	9606.ENSP00000351777	9606.ENSP00000374455	0	0	0	0	0.101	0.329	0	0.824	0.884
VCP	DCTN1	9606.ENSP00000351777	9606.ENSP00000354791	0	0	0	0	0.082	0	0	0.894	0.899
VCP	PRKN	9606.ENSP00000351777	9606.ENSP00000355865	0	0	0	0	0	0.753	0.500	0.463	0.928
VPS35	SORL1	9606.ENSP00000299138	9606.ENSP00000260197	0	0	0	0	0.054	0.412	0	0.796	0.877
VPS35	FBXO7	9606.ENSP00000299138	9606.ENSP00000266087	0	0	0	0	0.049	0	0	0.843	0.845
VPS35	LRRK2	9606.ENSP00000299138	9606.ENSP00000298910	0	0	0	0	0	0.331	0	0.862	0.904
VPS35	SYNJ1	9606.ENSP00000299138	9606.ENSP00000409667	0	0	0	0	0	0.063	0	0.740	0.746
VPS35	GBA	9606.ENSP00000299138	9606.ENSP00000314508	0	0	0	0	0.049	0	0	0.755	0.757
VPS35	PLA2G6	9606.ENSP00000299138	9606.ENSP00000333142	0	0	0	0	0.074	0.095	0	0.750	0.773
VPS35	SNCA	9606.ENSP00000299138	9606.ENSP00000500990	0	0	0	0	0	0	0	0.778	0.778
VPS35	DNAJC6	9606.ENSP00000299138	9606.ENSP00000360108	0	0	0	0	0.119	0.067	0	0.796	0.817
VPS35	PARK7	9606.ENSP00000299138	9606.ENSP00000340278	0	0	0	0	0.109	0	0	0.831	0.843
VPS35	PINK1	9606.ENSP00000299138	9606.ENSP00000364204	0	0	0	0	0.042	0.088	0	0.846	0.854
VPS35	ATP13A2	9606.ENSP00000299138	9606.ENSP00000327214	0	0	0	0	0	0.069	0	0.852	0.856
VPS35	PRKN	9606.ENSP00000299138	9606.ENSP00000355865	0	0	0	0	0	0.359	0	0.898	0.932
VWF	COL1A1	9606.ENSP00000261405	9606.ENSP00000225964	0	0	0	0	0.103	0.294	0	0.821	0.877
VWF	IL6	9606.ENSP00000261405	9606.ENSP00000385675	0	0	0	0	0	0	0	0.716	0.716
VWF	ENG	9606.ENSP00000261405	9606.ENSP00000362299	0	0	0	0	0.188	0	0	0.667	0.718
VWF	TNF	9606.ENSP00000261405	9606.ENSP00000398698	0	0	0	0	0.050	0.096	0	0.775	0.789
VWF	NOS3	9606.ENSP00000261405	9606.ENSP00000297494	0	0	0	0	0.164	0	0	0.784	0.811
